,Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
361326,female,Rosina,Holzinger,Wunsiedel,Hessen,Germany,46,4.4567,42.428,127.4108,0.0,0.0,11.5489,0.7102,6.8233,8.8992,0.5177,6.3411,9.8282,3.8186,16.3721,86.6938,3.5297,2.1162,0.1334,0.0571,8.1105,0.0079,3.166,61.3688,Social Media Influencer
346844,female,Mitra,Kemna,Laag Zuthem,Groningen,Netherlands,50,35.5006,25.8093,160.1469,0.0,0.0,8.7266,0.7312,3.7208,2.4822,0.6526,5.7558,0.0,2.1873,16.387,97.7176,38.9101,1.0361,0.0847,0.0408,7.3817,0.0,1.0817,6.4954,Social Media Influencer
352902,male,Elias,Rasmussen,Vipperød,Danmark,Denmark,26,8.9851,60.265,128.0051,0.0,0.0002,9.8092,0.7209,10.6244,6.8615,0.4916,8.9112,9.8934,3.3149,15.872,102.9892,9.9878,2.1246,0.0613,0.0082,0.7703,0.0157,3.4417,35.3408,Social Media Influencer
229024,female,Azra,Caron,Clarmont,Schwyz,Switzerland,52,2.412,56.603,135.5848,0.0,0.7994,18.0861,0.3108,8.8102,4.5994,0.4741,15.6736,1.8163,4.769,14.8985,99.3366,2.7849,2.0311,0.0,0.7706,0.4791,0.0136,2.7853,95.5773,Social Media Influencer
88666,male,Henrik,Pastor,Drunen,Zuid-Holland,Netherlands,31,3.2099,103.1297,121.1532,0.0,0.0899,13.6785,0.6323,8.7246,4.7407,0.4429,9.0427,6.5033,0.9011,14.6959,98.07,2.2298,1.8225,0.0,0.0,0.7123,0.0573,2.4459,6.6814,Social Media Influencer
199251,female,Sara,Durand,Grenoble,Manche,France,58,22.0111,28.0236,89.8343,0.0,0.0583,11.0569,0.6908,6.2791,5.5502,0.4924,11.6779,0.0141,4.7607,13.5324,99.8013,25.8569,1.9046,0.0086,0.7586,0.4343,0.0,3.536,98.7527,Social Media Influencer
44688,female,April,Young,Adelaide,Northern Territory,Australia,47,14.6088,40.967,111.6919,0.0,2.5243,22.673,0.818,5.3638,7.7482,3.6578,3.7851,6.4892,6.6171,13.0071,97.3481,13.2882,2.0871,0.0,0.4275,2.8184,0.0,3.557,102.4049,Social Media Influencer
74113,male,پارسا,حیدری,قم,هرمزگان,Iran,30,18.0795,25.0793,87.2652,0.0,0.0095,13.3061,0.9111,10.9695,5.3395,0.5159,4.7359,10.9853,5.0616,13.0753,130.3468,19.1262,1.6519,0.0,0.0,5.6856,0.0432,2.442,96.7962,Social Media Influencer
420793,female,Shanaya,Kini,Sri Ganganagar,Sikkim,India,30,24.3981,25.5755,167.6718,0.0382,0.0,13.0814,0.6536,1.6037,4.931,0.5154,6.2576,8.5059,0.5846,17.7064,119.9817,26.6686,1.6096,0.1022,0.05,0.0775,0.0048,2.5468,2.5317,Social Media Influencer
198455,female,Solène,Carpentier,Tours,Mayotte,France,24,3.8229,22.0499,142.1269,0.0,0.1883,0.0,1.0389,8.6442,8.0986,0.4402,11.9555,5.2406,4.7809,21.5663,122.041,3.0577,1.1591,0.0,0.7147,0.0,0.0,1.289,101.8928,Social Media Influencer
307723,male,Kornilo,Moskalenko,Skvira,Zaporizka,Ukraine,51,18.3733,15.1858,189.8883,0.0,0.0838,3.4096,0.7313,5.1174,7.6697,0.4032,6.0818,1.1478,4.7429,21.7418,87.6998,22.9655,1.7765,0.1037,0.2264,8.0004,0.0,3.006,100.0512,Social Media Influencer
323273,female,Katherine,Chapman,Dunboyne,Offaly,Ireland,21,4.9862,22.7804,175.6004,0.093,0.0277,11.4346,0.5967,4.1395,5.9116,0.7076,6.1162,2.9553,4.1551,17.007,89.8296,3.6023,1.8985,0.0694,0.0,5.6858,1.9199,2.5558,62.1392,Social Media Influencer
287739,male,Canto,Moreira,Serra,Piauí,Brazil,27,44.8974,15.2177,180.3749,0.0,2.3954,7.7031,0.5272,3.0303,1.2647,2.4379,8.4255,3.9177,1.812,14.7004,98.1577,43.148,1.8406,0.0567,0.0662,2.3765,0.0,2.9764,5.1561,Social Media Influencer
320015,female,Hermelinda,Aguirre,Tepojaco,Hidalgo,Mexico,53,19.1679,56.5111,191.7535,0.0,0.0382,16.0873,0.725,2.5825,2.5478,0.9126,10.3451,0.166,2.7154,18.7919,99.3292,21.2907,2.221,0.1081,0.9093,6.5478,0.0,4.5086,16.6175,Social Media Influencer
354304,female,Sanni,Pesola,Närpes,Northern Savonia,Finland,28,3.2981,16.3629,148.4047,0.0,0.0868,5.8172,0.6586,4.3113,4.2603,0.7934,8.366,1.5845,3.4333,21.7243,90.1956,2.0667,1.9426,0.0,0.0445,7.9666,0.0,2.7016,37.6073,Social Media Influencer
71945,male,Guillermo,Ibáñez,Santiago de Compostela,Andalucía,Spain,46,11.794,55.3098,142.0759,0.0129,0.0,10.5176,1.1308,11.0242,6.9241,0.3509,8.4636,10.0645,3.6296,17.1927,129.5955,13.5397,2.1015,0.1302,0.6301,1.8914,0.0,3.45,47.484,Social Media Influencer
418291,male,Timian,Trengereid,Storsand,Hordaland,Norway,31,29.3933,36.9447,139.3712,2.426,0.0,112.778,1.8133,0.9614,2.702,1.1057,5.1873,6.5938,2.1575,14.7363,103.6188,32.4027,2.0645,0.0,0.037,7.1091,0.0,4.8699,9.6245,Social Media Influencer
33419,male,Eemil,Ruona,Tammela,Southern Savonia,Finland,55,19.6792,45.2905,158.7086,0.0,0.1049,8.9498,0.5242,6.0123,3.5193,0.8987,12.5096,0.0912,2.9515,16.0911,104.8574,20.9883,2.2159,0.0,0.0,6.6791,0.1232,4.4873,20.9005,Social Media Influencer
319132,male,Malik,Ma,Lumsden,Manitoba,Canada,32,36.1247,64.353,83.8246,0.0,0.0,11.3322,0.6567,3.2933,1.3267,0.5809,7.2016,10.8893,2.6715,11.8947,100.1379,35.4762,2.1328,0.0639,0.6412,6.6922,0.019,4.3164,12.5077,Social Media Influencer
93747,male,Lukas,Menard,Hellsau,Schwyz,Switzerland,71,20.4904,22.4885,100.4663,0.0,0.0,4.4696,0.7305,1.6033,0.7719,1.0581,9.1508,1.7248,1.6546,12.5458,93.8774,19.5559,1.6644,0.0817,0.951,5.9904,0.004,2.4858,3.0583,Social Media Influencer
407038,male,Gordon,George,Bunbury,Western Australia,Australia,45,15.1932,68.8073,105.8352,0.0,0.0,12.7119,0.8093,1.9924,3.8778,0.6164,4.4264,6.0395,1.3864,14.3061,97.778,14.9418,1.8852,0.0,0.2231,5.4813,0.0069,3.0353,6.424,Social Media Influencer
21,female,Freya,Robinson,Napier,Hawke'S Bay,New Zealand,52,25.4036,22.0409,172.7798,0.0473,0.4651,13.0187,0.7827,4.277,2.0702,2.9786,2.3972,18.3308,0.0688,16.2733,97.6684,23.2101,1.6028,0.1567,0.6587,8.0609,0.0,2.4193,0.1706,Social Media Influencer
450908,male,Neven,Filipović,Alibunar,Moravica,Serbia,39,18.0064,36.0827,198.2268,0.0,0.1488,19.6737,0.8551,4.7924,4.6128,1.0634,2.7255,2.8023,2.5303,18.1748,93.079,19.3766,1.7378,0.1659,0.2689,7.4246,0.0103,2.7335,15.6556,Social Media Influencer
247635,male,Josia,Van Heerde,Angerlo,Drenthe,Netherlands,49,22.0965,3.8495,146.1771,0.9227,0.0,9.4613,0.8262,7.1182,7.8582,0.5841,8.9541,3.565,2.61,16.9707,94.1461,27.0131,2.0744,0.7093,0.0093,0.8044,0.1148,4.7879,18.0671,Social Media Influencer
246629,male,Armando,Mckinney,Tweed,Victoria,Australia,37,40.3493,27.2389,175.1916,0.0,0.6959,9.8606,2.9333,12.1815,6.3643,0.6835,9.8979,6.8013,0.8325,16.1564,103.1147,42.0047,0.9144,0.0,0.053,7.9047,0.0,1.2798,2.8318,Social Media Influencer
175853,female,Carolina,Morales,Córdoba,Galicia,Spain,59,7.3961,21.3475,132.2365,0.0042,1.4708,19.6271,4.0754,8.1033,5.2325,0.7005,12.1603,4.7402,4.4228,16.3832,104.2278,7.9796,1.7511,0.0,0.0,0.9952,0.3426,2.3738,75.1817,Social Media Influencer
411616,female,Leana,Yildiz,Årnes,Buskerud,Norway,38,27.8858,21.6431,77.2363,0.0,0.0081,16.3627,0.6437,10.9442,4.485,0.5293,10.5827,0.805,4.1346,12.6502,102.8831,31.8971,1.9512,0.0294,0.6697,4.6778,0.0,3.6796,76.8489,Social Media Influencer
267410,female,Magdalena,Vázquez,Ferrol,Cataluña,Spain,50,7.5633,42.4443,192.1903,0.0,0.5836,6.2988,0.7944,8.5778,5.8277,2.2321,4.1787,2.2649,3.7866,18.0636,99.1664,5.1892,2.0022,0.0377,0.9774,5.3852,0.0261,2.8773,60.431,Social Media Influencer
382220,male,Kajus,Kverneland,Vikersund,Akershus,Norway,25,9.2795,13.8479,139.2402,0.0,0.5055,132.7936,0.7182,9.1094,4.4087,0.6752,2.635,5.7638,5.2799,15.0796,121.8818,10.3696,1.7597,0.0,0.0,5.4933,0.8577,2.4407,99.7682,Social Media Influencer
38492,female,Laurie,Douglas,Birmingham,Wyoming,United States,33,23.486,17.6981,99.2834,0.1335,1.0902,0.0,4.8011,1.6984,6.0206,0.4717,11.7242,3.8968,2.0046,15.0214,168.9285,25.7835,0.9505,0.2821,0.606,1.6276,0.0,1.4653,9.5626,Social Media Influencer
41965,female,Radmila,Davidyuk,Borshchiv,Kiyivska,Ukraine,48,34.6679,108.4402,104.5245,0.0617,0.1062,15.9854,0.7628,2.3231,2.6426,0.4986,8.638,7.6304,1.662,13.2813,101.3729,36.666,2.1164,0.0759,0.2848,1.5751,0.0,4.5501,5.5825,Social Media Influencer
389759,female,Julie,Ferguson,Laytown-Bettystown-Mornington,Kerry,Ireland,52,15.2922,31.9771,130.1627,0.02,0.0,4.2322,0.801,3.4173,4.6914,0.571,6.7361,8.3924,4.2178,15.9224,107.289,15.7659,1.5174,0.0,0.0202,3.3409,0.8195,1.9322,63.0643,Social Media Influencer
354058,male,Wesley,Berry,Scottsdale,South Carolina,United States,26,16.0058,74.7992,103.1398,0.2082,0.0273,10.6594,1.2503,6.3991,0.2622,0.405,9.8947,5.1325,1.6356,11.8379,103.2847,14.1301,2.0966,0.0,0.038,1.7867,0.0,3.9129,3.7331,Social Media Influencer
72227,male,Carlos,Brewer,Pittsburgh,Minnesota,United States,31,27.0897,27.5313,157.1832,0.0,0.0314,14.2489,0.6146,6.9712,2.414,0.6106,6.9401,4.3907,1.5473,16.5999,101.6578,29.7939,1.9715,0.0,0.0484,0.1168,0.0,3.8787,3.5642,Social Media Influencer
56135,female,Willemijntje,Ronde,Maasbree,Gelderland,Netherlands,59,18.4909,26.2188,151.6936,0.0,0.0,8.6411,0.6488,2.3919,1.8846,0.6262,7.5848,6.5047,2.9611,15.3114,98.4405,18.7872,1.8369,0.0,0.0,7.2036,0.0961,3.0989,17.5855,Social Media Influencer
65400,female,Lana,Garcia,Argenteuil,Var,France,38,24.7617,42.4279,126.0392,0.0552,0.0628,14.2371,0.8111,10.8369,7.0291,0.5921,6.3376,12.2973,5.2613,16.0459,102.0434,29.5126,2.1787,0.0009,0.441,7.1192,0.0047,4.5445,98.7245,Social Media Influencer
415256,male,Jacek,Vogl,Oberhausen,Nordrhein-Westfalen,Germany,66,32.714,9.7703,158.6012,0.1298,0.0,6.8322,0.6744,10.576,7.7563,0.5155,5.0166,4.5721,3.2888,17.1126,107.7118,37.719,1.932,0.0,0.0074,4.0142,0.5206,3.51,40.1461,Social Media Influencer
311785,female,Veronie,Tadema,Wilhelminadorp,Flevoland,Netherlands,46,7.5553,39.2801,166.1687,0.0,0.4132,9.7351,0.7517,6.9695,9.8352,1.2998,4.9414,2.4696,0.458,18.3191,85.9643,6.0708,1.9709,0.0,0.7631,7.6074,0.0066,2.8686,2.6289,Social Media Influencer
140616,female,Leoni,Dautzenberg,Peperga,Gelderland,Netherlands,45,20.0107,52.0687,111.1335,0.0,0.0,7.3887,0.4928,9.6869,4.3589,0.6078,7.2669,5.7398,2.8551,14.5568,98.1592,22.6967,2.2699,0.0,0.0,4.9221,0.4031,4.7905,21.7334,Social Media Influencer
113614,male,Abdullahi,Jentoft,Nesjestranda,Sogn og Fjordane,Norway,30,18.9392,29.8424,136.5873,0.02,0.0,2.7557,0.8154,0.5404,3.4824,0.5533,9.654,3.0686,1.0298,14.5687,99.1541,18.7138,0.8219,0.0,0.2684,4.1305,0.0,0.7113,3.7032,Social Media Influencer
193134,female,Siri,Moland,Karlshus,Akershus,Norway,32,23.5148,23.9743,118.8854,0.0,0.0,0.0,0.8492,0.5048,7.4456,0.503,12.2139,11.7944,2.8177,16.7951,121.0028,23.9521,1.667,0.0,0.0006,6.9917,0.1012,2.6597,24.7991,Social Media Influencer
133188,male,Mads,Johansen,Silkeboeg,Hovedstaden,Denmark,39,18.6795,13.7826,140.0354,0.4007,0.0607,0.0,2.5008,4.7238,7.3381,0.5865,10.7918,2.9518,3.418,17.6794,87.9779,21.6926,1.7054,0.1302,0.0429,5.1764,1.1106,2.9119,38.4708,Social Media Influencer
166711,male,Slavobor,Gocko,Oleksandrivsk,Poltavska,Ukraine,43,6.1635,62.8826,163.3955,0.0444,0.0509,12.3754,0.9376,6.1395,0.8109,1.3834,1.4032,4.3524,1.9724,15.1358,96.831,4.5686,1.0958,0.1912,0.6293,0.7593,0.0342,0.8212,7.5541,Social Media Influencer
420073,female,Léonie,Brun,Bordeaux,Dordogne,France,32,17.7613,58.2194,109.1902,0.0,0.2326,6.0697,2.1269,9.109,5.8868,0.7034,10.6836,6.336,4.2199,13.9434,109.2,17.8714,1.9121,0.0154,0.0,4.9159,0.0391,2.9647,76.5835,Social Media Influencer
109813,male,Rogier,Beekers,Loosduinen,Zuid-Holland,Netherlands,62,33.1982,66.9726,126.613,0.0,0.1804,20.3786,0.8574,1.6822,5.1918,0.3809,6.5142,6.1465,3.3115,15.3309,118.2265,33.1608,1.744,0.0,0.0101,2.6429,0.7323,2.9197,35.3871,Social Media Influencer
286275,female,Angelina,Pezhanskiy,Svalyava,Hersonska,Ukraine,33,7.628,67.0866,129.5427,0.0,0.1244,12.2869,0.7532,3.2839,5.0247,1.0501,9.2517,3.2317,2.9374,15.5767,93.6167,8.2922,2.401,0.1439,0.5742,8.2829,0.0,4.3765,24.533,Social Media Influencer
462987,male,Lorenzo,Galindo,Baviacora,San Luis Potosí,Mexico,30,22.3947,22.3475,167.7194,0.0115,1.3563,13.0724,0.5979,2.5684,5.4131,2.4462,3.0326,12.9801,0.0,16.2139,89.5035,22.2701,1.7546,0.0,0.0068,7.8689,0.3196,2.9401,0.0,Social Media Influencer
451798,male,Ryan,Brar,Glenwood,Yukon,Canada,28,37.5945,61.3412,159.9465,0.144,0.0,0.0,0.6064,2.5344,3.5625,0.9883,8.4491,4.9754,1.6234,15.9194,97.9568,40.9572,2.1572,0.0061,0.121,7.5655,1.6392,4.4648,7.3963,Social Media Influencer
469653,female,Maëlia,Berger,Caen,Savoie,France,50,10.832,13.1198,184.0228,0.0,0.0,8.3959,0.7152,1.3003,5.191,0.557,4.1096,1.3577,2.9946,19.4398,92.3342,12.6737,1.7765,0.0445,0.306,6.9559,0.0,2.5407,26.5411,Social Media Influencer
470005,male,Danijel,Mercier,Haute-Sorne,Thurgau,Switzerland,38,30.588,7.2844,154.7725,0.0314,0.0085,17.5118,0.83,6.8038,6.9678,0.5656,1.1621,4.6421,2.9333,17.2178,95.4367,35.981,0.7674,0.0,0.0,7.1256,0.0,0.6717,22.7408,Social Media Influencer
76674,female,Concepción,Fernández,La Coruña,Castilla la Mancha,Spain,32,3.3673,97.2059,84.5894,0.004,0.0975,14.6821,0.7844,7.6453,6.444,0.4901,6.7482,7.0888,4.6544,12.5061,101.5451,0.8567,1.985,0.0,0.3511,1.5003,0.0,2.9345,95.0009,Social Media Influencer
158816,female,Summer,Clarke,Timaru,Bay of Plenty,New Zealand,42,40.029,18.73,149.4046,0.4281,0.019,2.5174,0.8862,3.1904,2.7833,0.402,6.7305,22.7404,4.1302,16.6407,100.0128,43.8093,1.8065,0.0,0.6044,6.9757,0.0,3.3052,59.6553,Social Media Influencer
426118,male,Moulay,Leenen,Langedijk,Limburg,Netherlands,34,0.3493,38.2654,129.4013,0.7234,0.0933,8.7473,0.4697,6.3083,5.188,1.2549,9.3642,3.5226,2.2694,22.1365,101.7339,0.0,2.5926,0.0,0.3447,7.394,0.0184,4.7767,15.7576,Social Media Influencer
160186,female,Adela,Zapata,Socoltenango,Coahuila,Mexico,38,20.8688,17.8802,210.0927,0.291,0.0,18.5311,1.4021,8.2022,2.6922,0.5552,6.5193,7.8128,5.0023,19.2283,98.0891,22.8396,1.4098,0.1642,0.7512,7.3837,0.0,1.9004,93.1842,Social Media Influencer
269369,male,Ørjan,Brandt,Kirkenes,Akershus,Norway,23,32.1011,39.0115,184.7129,0.0,0.0414,8.0676,0.7475,4.7492,3.8515,0.683,15.9856,0.3994,3.2931,17.0474,98.7855,36.9643,1.8529,0.1609,0.8025,0.6913,0.016,3.3087,29.5118,Social Media Influencer
427337,female,Suzy,Van Weenen,Merselo,Zuid-Holland,Netherlands,37,7.6865,53.1774,178.4748,0.0,0.5777,20.9946,0.8361,3.5792,9.6593,0.772,4.388,5.369,3.8488,18.1475,83.9362,7.1314,2.06,0.0714,0.6081,8.1895,0.0109,3.1294,65.4609,Social Media Influencer
190600,female,آیلین,کامروا,آبادان,فارس,Iran,35,23.1753,19.5214,173.0643,0.0,0.0,3.0424,0.6835,3.8722,5.0778,0.4606,6.1533,7.5379,4.1453,18.1606,97.4201,28.0797,1.9568,0.0,0.0,7.4395,0.1835,3.6758,67.8505,Social Media Influencer
148100,female,Amanda,Ojala,Kronoby,Åland,Finland,56,4.0944,30.9285,92.5746,0.0284,0.0293,0.0673,1.5051,4.0376,4.7656,0.4835,8.3504,10.4377,3.5257,14.2214,105.7555,2.8691,1.7943,0.0,0.2163,0.9264,0.0065,2.3151,36.9255,Social Media Influencer
219716,female,Judy,Wagner,Worcester,Strathclyde,United Kingdom,31,22.884,37.5016,139.6095,0.0205,0.0,15.3412,0.8803,10.2241,2.8764,0.5196,4.8344,20.65,0.0,15.4609,95.5502,23.1291,1.0479,0.032,0.0346,7.087,0.0093,0.9909,0.0,Social Media Influencer
287141,female,Diana,Obrien,Drogheda,Wexford,Ireland,37,11.8625,15.8339,115.4367,0.0,0.034,7.5042,0.731,4.4612,8.0121,0.5203,4.9769,1.1997,4.3634,15.6475,98.6341,14.1412,1.7763,0.0,0.3865,4.5487,0.0,2.6197,96.4269,Social Media Influencer
315033,male,Želimir,Bajević,Inđija,Kosovo,Serbia,20,25.203,24.8237,130.0721,0.1409,0.0,27.9903,2.042,3.1125,1.2509,0.6683,6.3611,8.2221,3.1857,14.8504,148.6365,26.132,1.8167,0.0,0.0273,2.244,0.0,3.2611,17.2044,Social Media Influencer
310594,female,Nastasija,Radanović,Knjaževac,Rasina,Serbia,52,12.8404,12.5984,132.581,0.0,0.0,10.8127,0.6552,2.625,3.8165,0.6839,4.5581,0.8164,1.62,16.2042,99.7164,15.1018,1.6057,0.1183,0.0,0.7521,0.0,2.2014,5.5864,Social Media Influencer
189361,male,Rayan,Lecomte,Boulogne-Billancourt,Aube,France,51,24.4858,60.3477,122.4739,0.0,0.0,7.4833,0.6333,5.1079,5.6736,0.5372,7.2323,6.6068,3.8336,15.8379,100.0634,27.8605,2.0087,0.0,0.0,5.1955,0.1188,3.8405,52.8205,Social Media Influencer
358546,male,Nói,da Mata,Votorantim,Minas Gerais,Brazil,34,6.6589,119.6119,123.8795,0.0488,0.2191,14.5679,0.7073,7.2078,1.8169,0.6305,7.898,3.2168,2.5503,13.38,94.2009,5.2759,1.5372,0.1351,1.0166,5.506,0.0251,1.6263,12.9884,Social Media Influencer
189025,female,Olive,Hughes,Lower Hutt,Northland,New Zealand,64,14.5012,18.4361,159.3321,0.0,0.0,14.6648,0.6387,8.3189,2.3603,0.6316,9.206,1.1243,3.8121,15.8378,101.9549,15.445,1.8954,0.0234,0.0,8.2366,0.0128,3.1041,38.7631,Social Media Influencer
390049,male,Umut,Doğan,Kırşehir,Çankırı,Turkey,29,28.1739,9.966,125.3202,0.7143,0.0225,29.27,2.2036,2.4093,6.2997,0.5501,4.7296,5.8523,1.3074,15.7063,117.7304,32.6556,1.4426,0.1311,0.2582,5.8445,0.0,2.3638,4.0493,Social Media Influencer
433492,female,Celia,Rojas,Las Palmas de Gran Canaria,País Vasco,Spain,42,22.3529,15.9464,99.4639,0.6041,0.0853,19.2368,3.3214,4.8911,5.8898,0.6063,7.8879,5.7878,2.1148,13.5317,95.2436,25.9036,1.9016,0.0,0.156,6.1438,0.0073,4.3758,9.2421,Social Media Influencer
105165,male,Jonas,Olsen,Haslev,Sjælland,Denmark,32,38.7055,72.479,125.6863,0.0059,0.0,11.7817,0.7569,1.5007,5.7,0.5234,7.0862,8.6444,1.0555,14.9587,112.2033,38.6531,1.8403,0.0,0.0073,5.5639,0.0002,3.3793,4.697,Social Media Influencer
438908,female,Asunción,Ibáñez,Lorca,Galicia,Spain,34,6.1479,19.6092,140.9454,0.1141,0.0484,197.6876,0.7274,9.6861,6.4842,0.601,1.9108,4.7711,5.7194,14.5021,122.9168,5.2487,1.5861,0.0,0.3693,3.9109,0.025,1.7052,99.1427,Social Media Influencer
392597,male,Arben,Dumont,Chexbres,Bern,Switzerland,21,25.9536,62.5293,114.6432,0.0,2.9829,19.4902,0.7608,8.3239,5.8392,0.7302,3.3584,6.3208,4.0093,13.9165,97.9619,26.123,2.0159,0.0,0.0554,5.0241,0.0157,3.858,67.9788,Social Media Influencer
61939,female,Sofie,Johansen,Beder,Syddanmark,Denmark,52,23.569,6.2989,145.9628,0.8918,0.0,3.0943,0.7435,5.5412,4.3669,0.4381,8.9486,12.7067,3.1775,16.1449,95.8769,28.824,1.8434,0.7195,0.0088,7.8492,0.3198,3.7299,28.9557,Social Media Influencer
352091,female,Romane,Vidal,Asnières-sur-Seine,Martinique,France,32,21.3916,84.113,148.7593,0.0,0.1937,8.002,0.7999,2.7339,5.1022,0.5829,6.5599,6.4741,3.6949,15.8489,100.1355,21.3192,1.8378,0.0036,0.0167,7.4512,0.0,3.1905,44.2386,Social Media Influencer
296035,male,Jonathan,Bowman,Sheffield,Oxfordshire,United Kingdom,32,31.3034,135.3172,103.5637,0.0227,0.2095,4.9379,0.8224,8.8398,5.6266,0.5667,7.7871,6.8591,3.4753,13.2668,115.637,31.0013,1.6383,0.2435,0.0253,0.7522,0.0,2.5051,42.9577,Social Media Influencer
42048,male,Adalberto,Casares,San Juan Pueblo Nuevo,Colima,Mexico,28,9.006,26.8075,182.7561,0.0364,0.0,18.3338,1.0913,5.5557,3.2013,0.5929,11.5105,6.7688,2.318,17.7039,99.643,9.0412,2.02,0.0,0.0068,0.0012,0.0108,3.3478,12.3215,Social Media Influencer
245371,female,Ishana,Kini,Chandrapur,Nagaland,India,54,30.5281,61.7373,227.1474,0.032,0.0,29.3265,0.6572,3.5426,4.3558,0.7441,5.5574,7.2679,3.2953,18.8076,106.9976,33.554,2.2095,0.0968,0.1,7.9838,0.0,4.6609,29.9792,Social Media Influencer
5053,male,Abhimanyu,Vernekar,Mangalore,Goa,India,51,21.1853,13.0818,109.787,0.0,0.0743,11.7069,0.6537,10.4438,3.1441,1.1497,14.1108,1.5869,3.8802,18.4017,97.582,22.6167,1.6366,0.0,0.0086,7.3753,0.0015,2.4544,45.4469,Social Media Influencer
415298,female,یاسمین,رضایی,بروجرد,قزوین,Iran,30,2.6573,69.797,143.9376,0.0,0.0663,13.2207,0.605,10.8935,4.8678,0.568,7.1708,8.0945,0.1612,16.0015,100.0167,1.1172,2.093,0.2656,0.0,1.5872,0.0471,3.1928,2.5798,Social Media Influencer
458952,female,Méline,Menard,Aix-En-Provence,Lozère,France,26,30.9193,85.1388,147.2926,0.0012,0.5766,11.1618,0.6592,1.8481,3.2164,0.4647,8.5186,3.5043,4.1492,15.0783,96.1593,30.9619,1.7342,0.0,0.0315,2.9406,0.7566,2.7477,54.6525,Social Media Influencer
446063,female,Eevi,Toro,Taipalsaari,Kainuu,Finland,62,21.5684,18.4631,200.8144,0.0,1.9465,7.6744,0.2463,10.6845,1.9246,1.2004,16.3626,1.729,3.934,17.3265,103.0495,23.6971,1.1215,0.1671,0.6412,6.0163,0.0441,1.6277,43.3652,Social Media Influencer
390760,male,César,Longoria,San Marcos Carmona,Nayarit,Mexico,35,16.7323,34.3544,167.9046,0.0164,0.0,6.9923,0.7992,6.4781,5.6541,0.5995,7.4274,8.2282,4.4141,17.6891,124.3575,17.9874,1.8259,0.0,0.0102,1.4613,0.9406,2.9005,68.9124,Social Media Influencer
322096,female,Katie,Ross,Stirling,Northamptonshire,United Kingdom,34,13.0415,32.6468,142.2051,0.0,0.0,8.1249,1.1827,7.5412,3.8636,0.6086,8.1647,11.9521,3.4861,16.8197,107.3968,15.0149,1.984,0.0,0.0059,0.0574,0.0,3.3851,33.991,Social Media Influencer
113304,male,Kay-Uwe,Krumm,Seelze,Mecklenburg-Vorpommern,Germany,23,27.2405,22.7015,134.7308,0.0639,0.4382,19.7658,5.3074,3.2009,2.5848,0.5924,9.2406,5.3508,3.9057,15.8515,95.2014,29.5794,1.4406,0.0,0.0179,3.7316,0.0014,2.1853,43.4568,Social Media Influencer
63701,male,Braxton,Turner,Hamilton,Manawatu-Wanganui,New Zealand,39,32.7844,28.8123,91.9159,0.0,0.012,5.0544,1.2506,8.9959,4.6604,0.5484,6.8778,9.7373,3.9992,13.7693,109.0181,35.2979,1.7518,0.0,0.5265,2.8728,0.0222,2.9075,62.0609,Social Media Influencer
427166,female,Eunice,da Luz,Cabo de Santo Agostinho,Mato Grosso do Sul,Brazil,28,35.2002,25.8144,163.4366,0.0121,1.1684,13.1064,0.4449,9.6538,3.9409,0.6456,9.9603,1.1159,1.6005,16.0207,98.3835,38.3081,0.6125,0.1036,0.0757,6.0048,0.0,1.0233,5.5798,Social Media Influencer
85569,female,Sheryl,Welch,Ratoath,Roscommon,Ireland,51,17.1065,37.2362,144.9463,3.028,0.0191,45.8151,1.1609,8.4533,6.5123,0.8525,4.3637,4.7039,2.373,14.453,101.8062,21.4214,2.0842,0.0,0.0023,6.1114,0.0225,5.4916,13.989,Social Media Influencer
403446,female,Ronja,Leinonen,Paimio,Pirkanmaa,Finland,41,36.8455,26.2869,161.6352,0.1119,0.0,10.5684,0.6769,3.0348,3.8087,0.8114,6.5109,1.9286,3.5945,15.6644,93.0277,39.8841,1.7396,0.0,0.2167,0.0,1.73,3.1077,44.4287,Social Media Influencer
302218,female,Sudha,Saniel,Raiganj,Punjab,India,21,23.1114,14.772,83.5701,0.4215,0.0,33.091,1.8345,4.3127,4.5803,0.604,5.1682,7.6518,3.4127,13.5303,180.7075,26.9742,1.5881,0.0,0.5734,0.8972,0.0065,2.5912,33.0866,Social Media Influencer
390429,female,Valeria,Rašić,Bujanovac,Kosovo-Pomoravlje,Serbia,24,7.3431,28.1423,116.948,0.0,0.0,18.6324,0.5791,1.8373,5.9642,0.4252,5.6514,8.5604,2.9745,15.3439,130.2163,4.5991,1.7086,0.0,0.0,4.3119,0.1458,2.0762,25.3769,Social Media Influencer
